en,1633959,5660
en,1618731,5338
en,1624521,6332
en,1593725,6772
en,1611220,7008
en,1619030,6015
en,1632101,5765
en,1615875,6405
en,1626822,5661
en,1638083,5643
en,1629055,6121
en,1630110,6306
en,1635011,5432
en,1601407,8257
en,1634052,6226
en,1607169,7894
en,1631404,5907
en,1616231,7209
en,1591252,8863
en,1599093,7584
en,1580179,9628
en,1615285,6081
en,1622867,6371
en,1628708,5604
en,1633557,4762
en,1634719,5879
en,1638825,5386
en,1630654,5482
en,1632198,5788
en,1637548,5099
en,1642278,5208
en,1637563,5462
en,1631246,5654
en,1633769,5887
en,1637732,5256
en,1628391,5751
en,1632817,5387
en,1644354,5117
en,1634313,5665
en,1638413,5603
en,1633325,5697
en,1647464,5156
en,1637391,5551
en,1638338,5552
en,1641900,5502
en,1640406,4960
en,1641809,5231
en,1644765,5071
en,1632394,5725
en,1632791,5652
en,1630864,6131
en,1629762,5993
en,1621976,6472
en,1623213,6250
en,1615252,6656
en,1623113,6493
en,1614993,6994
en,1632585,5827
en,1616145,6240
en,1622255,5749
en,1566670,8717
en,1645249,5350
en,1626298,6796
en,1626692,6478
en,1613552,7346
en,1630807,5332
en,1618559,5039
en,1565353,9135
en,1588994,7626
en,1645873,5325
en,1641486,4903
en,1641550,4827
en,1640911,4771
en,1648280,4509
en,1647385,5303
en,1628277,6020
en,1646368,5153
en,1638331,5196
en,1635329,5658
en,1640927,5208
en,1590254,8048
en,1590003,8146
en,1614854,6714
en,1637293,5387
en,1639171,5225
en,1637175,5534
en,1633855,5674
en,1639350,5307
en,1636095,5594
en,1626515,5760
en,1638983,5259
en,1636238,4959
en,1625132,6156
en,1629529,5163
en,1630705,5571
en,1642822,5295
en,1645103,5388
en,1615452,6693
en,1624898,6525
en,1649901,4875
en,1609494,6569
en,1636013,5440
en,1626971,6101
en,1632737,4979
en,1633934,5507
en,1627111,5816
en,1634043,4728
en,1616340,6585
en,1630433,5954
en,1608034,7008
en,1614137,6595
en,1655712,5287
en,1600507,8211
en,1606185,7135
en,1620973,6382
en,1627648,6068
en,1627196,6387
en,1594165,9398
en,1631647,5558
en,1632269,5512
en,1634702,5805
en,1618852,6385
en,1610300,7397
en,1628297,6142
en,1616312,6586
en,1631405,6234
en,1626485,6158
en,1627058,5611
en,1636674,5954
en,1632366,6226
en,1636061,5318
en,1632097,4855
en,1641443,4899
en,1628418,6444
en,1631431,5686
en,1637658,5477
en,1632968,4962
en,1620478,5907
en,1633281,5396
en,1613698,7519
en,1606776,7976
en,1604519,8439
en,1630576,5675
en,1633904,5456
en,1638563,5468
en,1634792,5594
en,1626018,6628
en,1591516,8572
en,1627447,6460
en,1631270,5569
en,1616719,7330
en,1637201,5636
en,1637120,4793
en,1639284,4989
en,1640492,5184
en,1635030,5611
en,1630193,5807
en,1635297,5522
en,1638563,5347
en,1628211,6166
en,1628802,6078
en,1636260,5833
en,1637598,5909
en,1638529,5416
en,1628590,5494
en,1642920,5067
en,1628044,5690
en,1628566,5966
en,1626111,3945
en,1627580,4253
en,1636222,5764
en,1632140,5679
en,1622600,7356
en,1626189,6609
en,1644565,5407
en,1636092,5609
en,1637152,5525
en,1628616,5749
en,1627337,6066
en,1624010,6293
en,1629770,5680
en,1620406,6839
en,1633010,5609
en,1634032,5718
en,1640184,5099
en,1633783,5420
en,1640562,5417
en,1635243,5286
en,1633485,5628
en,1638590,5331
en,1634719,5292
en,1627773,6486
en,1630826,6014
en,1613465,7116
en,1627972,5744
en,1598308,8875
en,1594094,8414
en,1626226,5830
en,1618490,6555
en,1627555,5834
en,1624090,6058
en,1625669,6571
en,1635067,5539
en,1626164,5686
en,1621996,6324
en,1643657,5399
en,1634200,5891
en,1630795,6263
en,1641548,5236
en,1631142,6288
en,1640361,5109
en,1630018,5862
en,1633868,6062
en,1633676,6126
en,1632951,5792
en,1630430,6017
en,1592485,9187
en,1619762,7208
en,1634108,6225
en,1640401,5607
en,1637801,5920
en,1610793,7777
en,1623933,6747
en,1634787,5834
en,1628950,6346
en,1640689,5515
en,1632420,5785
en,1624654,6337
en,1622469,7000
en,1626144,6522
en,1610402,7865
en,1616666,6833
en,1620302,6973
en,1632482,5727
en,1631775,5689
en,1624030,6383
en,1623326,6521
en,1628791,6095
en,1634598,5498
en,1637700,5446
en,1645037,5445
en,1615619,6978
en,1634396,5702
en,1632455,5429
en,1635900,5337
en,1631168,5607
en,1646482,4352
en,1665778,2492
en,1659632,2881
en,1633755,5437
en,1629317,5835
en,1630870,5933
en,1630386,5514
en,1638929,5050
en,1626042,5432
en,1633342,5271
en,1630062,5870
en,1630675,5831
en,1636041,5265
en,1635429,5158
en,1633857,5539
en,1640649,5312
en,1624204,5827
en,1637485,5596
en,1639214,5127
en,1635923,5295
en,1639798,5110
en,1632104,5856
en,1625551,5891
en,1630032,5918
en,1629585,5890
en,1630813,5893
en,1631008,5753
en,1619035,6301
en,1638681,5622
en,1617799,6396
en,1631394,6042
en,1636836,5891
en,1627622,6321
en,1620050,6819
en,1624008,7076
en,1621090,6539
en,1624054,6557
en,1618492,6908
en,1635838,6045
en,1628558,6326
en,1632188,5733
en,1617959,6727
en,1618747,7086
en,1625053,5874
en,1636175,5439
en,1634866,5577
en,1621240,6261
en,1617627,6156
en,1628650,5546
en,1628934,5566
en,1622426,6091
en,1631443,6346
en,1638269,6008
en,1638344,5965
en,1632556,6309
en,1630996,6173
en,1629425,6345
en,1624992,6469
en,1629459,6116
en,1631133,5823
en,1628172,6121
en,1633246,5595
en,1634317,5614
en,1634386,5763
en,1619709,6237
en,1623008,6487
en,1626661,5948
en,1623947,6548
en,1619245,6798
en,1622451,6432
en,1629388,6532
en,1622392,6542
en,1618872,7090
en,1600420,8616
en,1620697,6534
en,1608550,7660
en,1612251,7337
en,1608690,7664
en,1622582,7294
en,1616599,7554
en,1590182,8904
en,1622626,6780
en,1615686,7657
en,1615166,7570
en,1620484,7388
en,1631476,6366
en,1625989,6820
en,1630473,6760
en,1610426,7253
en,1622584,6887
en,1622178,6889
en,1629784,6457
en,1613323,7332
en,1619361,6686
en,1620529,6464
en,1628720,6246
en,1621452,6720
en,1628365,6297
en,1623326,5779
en,1623793,6370
en,1607125,7632
en,1622763,6983
en,1622731,6737
en,1626390,6588
en,1627543,6366
en,1627952,6193
en,1616022,6630
en,1615986,6630
en,1620124,6469
en,1623006,6062
en,1635147,5866
en,1612422,6536
en,1623071,5809
en,1612003,6898
en,1618693,6040
en,1624629,6564
en,1618394,6669
en,1628504,6159
en,1626415,5819
en,1625228,6111
en,1636040,5678
en,1632314,6204
en,1625689,6256
en,1626310,6194
en,1622737,6192
en,1616645,7077
en,1619345,7206
en,1615362,7287
en,1621702,6893
en,1623172,6625
en,1628455,5902
en,1615615,7324
en,1616291,7295
en,1603160,7521
en,1621611,6613
en,1602302,7066
en,1613998,6802
en,1612278,6660
en,1624379,6408
en,1612751,7209
en,1611970,7034
en,1611900,7576
en,1601256,7398
en,1611613,7062
en,1609365,7488
en,1613538,6888
en,1613338,6564
en,1626415,6307
en,1627643,6710
en,1621726,6850
en,1626030,6870
en,1619322,6940
en,1616094,7151
en,1605209,7573
en,1608416,7495
en,1601648,7905
en,1619704,6950
en,1624454,6270
en,1622385,6385
en,1623142,6472
en,1625403,6496
en,1621817,6703
en,1627454,6204
en,1624362,6382
en,1624581,6258
en,1625904,6059
en,1623482,6530
en,1616847,7101
en,1623559,6493
en,1623947,6674
en,1607899,6679
en,1609171,6903
en,1611707,7075
en,1603215,8424
en,1608918,7640
en,1608370,8082
en,1624154,7167
en,1627598,6734
en,1620647,7341
en,1624586,6595
en,1621890,7152
en,1627028,6796
en,1636136,6147
en,1628361,6870
en,1612121,7521
en,1613011,7329
en,1613148,7085
en,1602448,7209
en,1615404,6866
en,1621402,6033
en,1625337,6557
en,1640510,6357
en,1630748,5938
en,1622631,6468
en,1624217,6700
en,1613940,7090
en,1612257,7607
en,1617348,7015
en,1625245,6328
en,1621273,6901
en,1619757,6934
en,1622173,6864
en,1623411,6660
en,1620909,6402
en,1625059,6574
en,1628849,5722
en,1625040,6595
en,1630614,6311
en,1613127,6313
en,1629124,6294
en,1625266,6476
en,1627199,6016
en,1627463,6287
en,1627389,6696
en,1627267,6492
en,1624482,6709
en,1620690,6836
en,1619512,7128
en,1617399,7111
en,1620995,6914
en,1615586,7854
en,1624513,6786
en,1627449,7069
en,1621019,7073
en,1624662,7027
en,1618056,7051
en,1634767,6070
en,1633384,5584
en,1620481,6336
en,1625442,6728
en,1613917,7032
en,1630906,6169
en,1630626,6167
en,1624686,6053
en,1634106,6009
en,1631736,6437
en,1627942,6591
en,1628085,6490
en,1622974,6632
en,1626840,6759
en,1618226,7433
en,1622373,6558
en,1623286,6628
en,1618715,6775
en,1615500,7083
en,1620412,6819
en,1612167,7148
en,1618895,6392
en,1617527,6808
en,1624170,6619
en,1625006,6166
en,1621294,6571
en,1619873,6520
en,1624448,6583
en,1614408,7068
en,1606663,7662
en,1612994,7205
en,1617389,6773
en,1624424,6158
en,1620415,6551
en,1621781,6667
en,1618583,6700
en,1610433,7375
en,1615778,7160
en,1613053,7671
en,1614937,7487
en,1624049,6928
en,1613359,7658
en,1605165,7804
en,1614868,7267
en,1604492,7795
en,1614051,7145
en,1620831,7191
en,1616408,7247
en,1616844,6441
en,1618609,6614
en,1613085,7100
en,1607474,7805
en,1609374,7621
en,1603167,8683
en,1606751,8110
en,1609521,7291
en,1609740,6906
en,1595618,8208
en,1612573,7079
en,1609675,7537
en,1600641,7723
en,1602405,8254
en,1598976,7963
en,1598399,7888
en,1593045,7993
en,1602155,7613
en,1605298,7470
en,1610542,7251
en,1612273,7479
en,1609241,7601
en,1607723,7239
en,1607917,7688
en,1606779,7428
en,1600578,8307
en,1606988,8013
en,1602477,7918
en,1612318,7830
en,1600205,8336
en,1598977,8493
en,924969,5320
es,1628422,864
es,1636689,1066
es,1640421,756
es,1651078,1000
es,1652101,860
es,1649057,955
es,1646922,1497
es,1642149,1210
es,1638482,3139
es,1666946,1349
es,1648963,1524
es,1662504,1371
es,1658755,1188
es,1654641,1136
es,1660436,1260
es,1666489,1040
es,1665231,1366
es,1665663,1401
es,1661560,1695
es,1664299,1486
es,1663201,1377
es,1658272,1543
es,1665754,1357
es,1659259,1429
es,1667775,1501
es,1664148,1499
es,1666123,1530
es,1673067,1549
es,1662138,1596
es,1669255,1558
es,1671329,1629
es,1662581,1724
es,1664753,1808
es,1665892,1807
es,1675547,1691
es,1671286,1886
es,1665869,1946
es,1663243,2037
es,1673070,2074
es,1667696,2038
es,1665064,2045
es,1654089,1943
es,1664287,2112
es,1668498,2081
es,1666894,2003
es,1666412,2170
es,1662088,2460
es,1668359,2244
es,1669725,2330
es,1668909,2191
es,1666934,2325
es,1661776,2461
es,1660983,2511
es,1664280,2426
es,1667403,2334
es,1660831,2684
es,1659656,2578
es,1665985,2417
es,1660614,2519
es,1664142,2496
es,1657545,2522
es,1661333,2553
es,1659043,2511
es,1653144,2650
es,1662422,2612
es,1663849,2852
es,1662800,2613
es,1662341,2685
es,1661740,2897
es,1655178,2981
es,1655430,2747
es,1661436,2782
es,1664431,2884
es,1659596,3039
es,1661743,2812
es,1656419,2931
es,1656383,2831
es,1660867,2978
es,1659366,2896
es,1661438,3053
es,1646409,2915
es,1657473,3196
es,1664235,3209
es,1663260,3088
es,1656401,3107
es,1658668,3198
es,1657586,3798
es,1667035,3048
es,1666654,3059
es,1655878,3286
es,1656379,3424
es,1654432,3424
es,1662553,3336
es,1657817,3262
es,1658018,3468
es,1656192,3472
es,1651754,3878
es,1646848,4045
es,1651331,3639
es,1648076,4000
es,1650847,4067
es,1647865,4108
es,1655823,3800
es,1647628,3961
es,1652560,3814
es,1648980,3830
es,1645012,3717
es,1642113,3798
es,1652133,3971
es,1643423,4140
es,1651502,3910
es,1650277,3858
es,1650187,3908
es,1649666,3922
es,1646723,4229
es,1653064,4015
es,1649130,4389
es,1644730,4366
es,1642570,4727
es,1646162,4240
es,1635417,4624
es,1642339,4251
es,1641667,4429
es,1640589,4351
es,1638135,4213
es,1642302,4161
es,1644958,4264
es,1645041,4242
es,1634246,4541
es,1638204,4808
es,1646133,4060
es,1646903,4143
es,1643470,4345
es,1640669,4396
es,1642135,4363
es,1635996,4674
es,1640502,4880
es,1631911,5248
es,1637751,4567
es,1634359,4731
es,1632990,5021
es,1639936,4308
es,1646154,4777
es,1628874,4992
es,1643069,4641
es,1640356,4816
es,1650030,4218
es,1640405,4818
es,1639898,4425
es,1634711,4818
es,1639349,4891
es,1640451,4759
es,1633775,5104
es,1636739,5265
es,1631921,5304
es,1637968,5198
es,1641153,4924
es,1640640,4751
es,1646837,4664
es,1640643,4816
es,1640034,4717
es,1635746,4793
es,1642891,5140
es,1636308,5715
es,1624989,6308
es,1640176,4739
es,1644374,4938
es,1632206,5667
es,1629166,5761
es,1628350,6021
es,1632111,6015
es,1627223,5808
es,1625178,6340
es,1624710,6263
es,1632941,5603
es,1635647,5810
es,1633892,6213
es,1620487,7189
es,1627206,6329
es,1625916,6897
es,1611665,7259
es,1615503,7294
es,1630029,6499
es,1613769,7024
es,1616349,6703
es,1615392,6872
es,1621965,6296
es,1604294,8127
es,1602638,8299
es,1601698,9136
es,1592392,9028
es,1605743,8047
es,1607630,8111
es,1589191,8404
es,1596320,8315
es,1635606,5986
es,1639627,5739
es,1627858,6066
es,1641184,5773
es,1652303,7267
es,1650401,7553
es,1657567,8007
es,1666511,8204
es,1651830,6048
es,1652980,6922
es,1651472,6599
es,1641415,5476
es,1634497,5372
es,1633530,5632
es,1632485,5250
es,1631840,5080
es,1631627,5378
es,1639762,5300
es,1643335,5204
es,1643334,5178
es,1632422,5051
es,1635097,5498
es,1634530,5301
es,1637493,4945
es,1635871,5617
es,1642966,4636
es,1640010,4948
es,1653954,4997
es,1638275,5590
es,1633802,5397
es,1632979,5389
es,1637576,4854
es,1638928,4702
es,1635814,4862
es,1638733,4911
es,1456131,14895
es,1560714,9039
es,1635839,5048
es,1617544,5258
es,1632389,5264
es,1633832,5196
es,1638154,4920
es,1641797,4742
es,1641643,5012
es,1625601,5640
es,1631485,5697
es,1634906,5491
es,1640297,4989
es,1636519,4806
es,1626066,5184
es,1627455,5440
es,1636410,5711
es,1631622,5892
es,1636521,5087
es,1636045,4894
es,1634460,5289
es,1631533,4978
es,1634898,4856
es,1633499,5021
es,1641712,5033
es,1642163,4950
es,1637931,4807
es,1627413,5084
es,1631927,5171
es,1629557,5094
es,1624007,5549
es,1627064,5067
es,1625301,4774
es,1625310,5097
es,1621057,5241
es,1628537,4820
es,1631358,4960
es,1631117,5354
es,1623780,5559
es,1622863,5372
es,1634672,4591
es,1630783,4980
es,1634136,4413
es,1630273,4457
es,1630994,4642
es,1616969,5589
es,1596641,6051
es,1566802,6880
es,1607972,5918
es,1619508,5472
es,1619357,5766
es,1617900,5235
es,1624359,5317
es,1628901,5227
es,1618053,5966
es,1622163,5438
es,1617105,5426
es,1621554,5445
es,1623178,4873
es,1618748,4994
es,1618551,5404
es,1596707,6744
es,1612579,5666
es,1609246,5124
es,1618354,5017
es,1622544,5363
es,1616982,5287
es,1621430,5367
es,1616955,5444
es,1618853,5649
es,753538,2508
sv,1474081,1977
sv,1477507,2395
sv,1467282,1993
sv,1473905,3433
sv,1469928,3741
sv,1471973,4901
sv,1469502,3885
sv,1481567,3870
sv,1463855,3704
sv,1469309,4900
sv,1464036,5141
sv,1457327,5339
sv,1464694,5354
sv,1463478,5351
sv,1454296,6545
sv,1459125,6763
sv,1455102,7456
sv,1447582,7352
sv,1449965,7566
sv,1443359,8015
sv,1452987,7003
sv,1445905,8261
sv,1446109,8143
sv,1444733,7872
sv,1442447,8371
sv,1435167,8397
sv,1443258,8712
sv,1447969,8171
sv,1435342,8039
sv,1438404,8543
sv,1437697,8431
sv,1433698,9132
sv,1433398,9859
sv,1438707,9243
sv,1434784,8959
sv,1440624,8085
sv,1432488,8649
sv,1431204,8459
sv,1427669,9364
sv,1431613,9278
sv,1439582,8460
sv,1430736,8872
sv,1428721,9342
sv,1424834,9365
sv,1425142,9446
sv,1424533,9367
sv,1436402,8541
sv,1424200,9237
sv,1419430,9567
sv,1432045,9004
sv,1417628,9246
sv,1414158,9579
sv,1405937,9728
sv,1418581,9741
sv,1416575,10037
sv,1410842,9876
sv,1339751,14440
sv,1239496,19161
sv,1297119,17021
sv,1297880,16532
sv,1327220,17302
sv,1144911,28265
sv,1171862,26842
sv,1347872,15214
sv,1152477,29135
sv,1124098,29526
sv,1116815,29856
sv,1114957,29673
sv,1140835,29798
sv,1134771,29876
sv,1122090,28551
sv,1155434,28396
sv,1156540,28980
sv,1262693,20184
sv,1122665,30218
sv,1132137,29911
sv,1147149,31104
sv,1223476,23465
sv,1279242,17434
sv,1146646,31455
sv,1160463,32264
sv,1148493,31893
sv,1155226,30971
sv,1165844,29802
sv,1161541,27933
sv,1132534,31009
sv,1110428,29177
sv,1131311,29168
sv,1133987,29695
sv,1144163,29303
sv,1127220,29386
sv,1139327,29622
sv,1181723,27660
sv,1135407,28704
sv,1127529,28554
sv,1134409,25413
sv,1123503,26940
sv,1128706,26100
sv,1145551,28844
sv,1225534,17105
sv,1338596,17396
sv,1408346,10860
sv,1251196,21160
sv,1106873,28861
sv,1158872,27856
sv,1167203,28547
sv,1166199,28921
sv,1142733,29080
sv,1174703,27703
sv,1127787,28747
sv,1143048,28740
sv,1133461,28213
sv,1151922,28271
sv,1261233,20955
sv,1387788,11603
sv,1387284,12249
sv,1355388,13602
sv,1373900,13361
sv,1359140,13148
sv,1307683,20982
sv,1352850,13100
sv,1351139,13714
sv,1300345,25992
sv,1398642,11004
sv,1400882,10785
sv,1394838,11130
sv,1375423,14921
sv,1422838,10396
sv,1307649,23160
sv,1365376,20119
sv,1432975,10938
sv,1369873,10316
sv,1399014,11868
sv,1366861,15192
sv,1413087,9356
sv,1404745,10310
sv,1333511,17429
sv,1415475,11687
sv,1425934,10731
sv,1417039,11226
sv,1420600,11425
sv,1424069,10882
sv,1452127,9677
sv,1450114,10673
sv,1438338,10660
sv,1441856,9964
sv,1342264,18579
sv,1401120,12108
sv,1391715,12107
sv,1254487,30400
sv,1201426,33076
sv,1316040,13279
sv,1317569,13309
sv,1387809,11558
sv,1426551,12144
sv,1446569,12439
sv,1444072,12497
sv,1427408,12271
sv,1440695,12495
sv,1444730,12413
sv,1438153,13300
sv,1450971,11998
sv,1482879,10176
sv,1506668,9947
sv,1465904,10385
sv,1467459,10358
sv,1462897,10932
sv,1447702,12117
sv,1449192,11770
sv,1446595,12348
sv,1447844,11530
sv,1428522,12645
sv,1399556,12617
sv,1439843,12480
sv,1442313,12616
sv,1389848,17235
sv,1471590,11280
sv,1465950,11614
sv,1302526,21899
sv,1380332,14614
sv,1393496,14383
sv,1392731,14418
sv,1431638,11688
sv,1296803,24956
sv,1409020,12990
sv,1448183,12167
sv,1463947,12111
sv,1424728,13229
sv,1325158,22462
sv,1403890,14604
sv,1434987,12418
sv,1436294,11536
sv,1420049,12413
sv,1374262,18664
sv,1414116,13234
sv,1350273,19023
sv,1297417,22589
sv,1368675,18188
sv,1388926,18993
sv,1397540,16672
sv,1380568,15733
sv,1435821,12738
sv,1430822,13510
sv,1480078,8564
sv,1398470,13379
sv,1388690,14937
sv,1414415,11118
sv,1297392,24658
sv,1403565,13189
sv,1384304,13871
sv,1394285,13432
sv,1379702,14364
sv,1395781,13335
sv,1395790,13213
sv,1418594,11471
sv,1413263,12106
sv,1391017,14929
sv,1425352,13551
sv,1316486,22752
sv,1428479,9848
sv,1432944,9161
sv,1426555,9314
sv,1424706,9502
sv,1432254,9520
sv,1413524,10886
sv,1420943,10093
sv,1397037,10816
sv,1319096,23043
sv,1346720,16010
sv,1370265,10908
sv,1375218,13351
sv,1370084,16619
sv,1416063,14185
sv,1434501,11137
sv,1436090,10304
sv,1426626,10612
sv,1234484,35448
sv,1430315,12489
sv,1464332,9988
sv,1460407,11292
sv,1483233,9919
sv,1476294,9930
sv,1470912,9042
sv,1475820,9177
sv,1483819,9840
sv,1479795,10069
sv,1425487,11798
sv,1403563,11158
sv,745132,6647
